Dates:,CA,TX,FL,NY,PA,IL,OH,GA,NC,MI,NJ,VA,WA,AZ,MA,TN,IN,MO,MD,WI,CO,MN,SC,AL,LA,KY,OR,OK,CT,UT,PR,IA,NV,AR,MS,KS,NM,NE,WV,ID,HI,NH,ME,MT,RI,DE,SD,ND,AK,DC,VT,WY
265,3825.3928571428573,4506.5,2839.464285714286,739.8571428571429,794.3214285714286,1957.7857142857142,1032.7142857142858,1713.2857142857142,1325.4642857142858,785.5,440.10714285714283,1001.2142857142857,435.85714285714283,561.1785714285714,346.28920807453426,1370.1785714285713,847.5714285714286,1383.4642857142858,562.0357142857143,1310.5714285714287,388.35714285714283,736.5,1003.8928571428571,970.8214285714286,646.7142857142857,649.2857142857143,211.85714285714286,917.6428571428571,147.21428571428572,591.5,238.82142857142858,760.1785714285714,356.32142857142856,725.1428571428571,521.9642857142857,546.0357142857143,118.0,341.10714285714283,181.17857142857142,284.39285714285717,163.85714285714286,30.357142857142858,28.607142857142858,154.03571428571428,97.21428571428571,106.10714285714286,282.25,308.42857142857144,78.42857142857143,46.857142857142854,5.071428571428571,56.535714285714285
266,3756.5,4528.0,2806.5,749.5714285714286,793.2857142857143,1971.0357142857142,1027.5,1683.642857142857,1494.2857142857142,794.3214285714286,448.25,958.6071428571429,435.75,561.0357142857143,349.12422360248456,1379.9642857142858,860.5,1403.7857142857142,560.5357142857143,1373.607142857143,398.32142857142856,748.1785714285714,998.25,1016.8928571428571,650.2857142857143,653.8928571428571,218.0,937.8571428571429,146.14285714285714,627.9285714285714,255.07142857142858,752.6428571428571,353.60714285714283,727.25,526.3571428571429,555.1428571428571,123.03571428571429,343.92857142857144,183.17857142857142,289.7142857142857,156.14285714285714,31.035714285714285,28.535714285714285,160.75,89.21428571428571,107.21428571428571,287.0357142857143,312.85714285714283,78.78571428571429,46.857142857142854,5.178571428571429,59.17857142857143
267,3728.5,4532.428571428572,2792.1785714285716,762.7857142857143,799.9285714285714,1991.0714285714287,1023.8928571428571,1646.9642857142858,1464.7857142857142,829.8928571428571,463.82142857142856,949.9642857142857,437.7142857142857,554.9642857142857,355.352096273292,1378.9642857142858,861.25,1422.2857142857142,559.9285714285714,1446.4642857142858,409.60714285714283,764.3571428571429,1000.8571428571429,989.3571428571429,650.2857142857143,659.25,223.57142857142858,934.1785714285714,146.14285714285714,647.8928571428571,256.35714285714283,756.9642857142857,353.35714285714283,727.75,523.1428571428571,555.1428571428571,125.5,347.35714285714283,185.39285714285714,299.0357142857143,151.42857142857142,31.25,27.535714285714285,166.28571428571428,86.67857142857143,100.25,292.5357142857143,317.32142857142856,79.71428571428571,46.07142857142857,5.107142857142857,60.035714285714285
268,3657.1071428571427,4456.357142857143,2767.1785714285716,768.7857142857143,808.7857142857143,1977.2142857142858,1019.5357142857143,1632.5714285714287,1473.3214285714287,780.25,479.75,942.75,438.5,556.2857142857143,371.22282608695656,1424.2857142857142,862.0357142857143,1419.6785714285713,557.5714285714286,1506.357142857143,423.42857142857144,769.4642857142857,984.3928571428571,967.3571428571429,625.25,659.25,224.57142857142858,910.3571428571429,146.14285714285714,670.0357142857143,266.7142857142857,747.0,350.7142857142857,728.0714285714286,506.5357142857143,555.1428571428571,127.17857142857143,351.5357142857143,187.07142857142858,307.82142857142856,144.92857142857142,32.785714285714285,27.714285714285715,170.25,89.10714285714286,104.17857142857143,293.5357142857143,321.60714285714283,82.10714285714286,46.107142857142854,4.785714285714286,64.75
269,3613.5,4509.035714285715,2726.1785714285716,775.1428571428571,814.3214285714286,1978.6785714285713,1023.0357142857143,1600.357142857143,1461.9642857142858,809.8928571428571,488.57142857142856,928.5357142857143,438.60714285714283,559.8214285714286,377.55784161490686,1385.6785714285713,861.6428571428571,1428.1785714285713,558.25,1558.892857142857,430.92857142857144,777.6428571428571,980.8214285714286,961.6071428571429,622.1785714285714,662.25,223.78571428571428,945.0357142857143,152.42857142857142,690.5357142857143,281.4642857142857,738.3571428571429,355.82142857142856,743.75,503.5357142857143,572.0357142857143,129.75,357.75,187.92857142857142,308.35714285714283,141.28571428571428,33.32142857142857,27.642857142857142,178.28571428571428,88.39285714285714,105.71428571428571,293.89285714285717,326.7857142857143,84.89285714285714,45.42857142857143,4.714285714285714,68.28571428571429
270,3558.1428571428573,4498.25,2573.3928571428573,790.6785714285714,822.1071428571429,1974.0357142857142,1010.6071428571429,1557.4642857142858,1418.3214285714287,821.4285714285714,494.67857142857144,925.0357142857143,439.9642857142857,565.7857142857143,385.0,1367.2142857142858,863.3928571428571,1393.107142857143,551.7142857142857,1609.2857142857142,437.5,789.0,992.4285714285714,926.3571428571429,616.6071428571429,666.8214285714286,224.32142857142858,957.8571428571429,154.39285714285714,704.75,293.4642857142857,734.1785714285714,355.7857142857143,759.2142857142857,501.92857142857144,572.0357142857143,132.03571428571428,367.5357142857143,185.17857142857142,315.5357142857143,139.64285714285714,33.42857142857143,28.178571428571427,186.25,91.21428571428571,107.0,294.57142857142856,334.89285714285717,88.0,44.67857142857143,4.642857142857143,69.82142857142857
271,3520.464285714286,4546.428571428572,2558.035714285714,801.1071428571429,834.1428571428571,1979.2142857142858,1007.8571428571429,1550.4642857142858,1431.392857142857,840.9285714285714,511.60714285714283,918.8928571428571,446.4642857142857,558.7857142857143,392.32142857142856,1368.142857142857,866.75,1389.2857142857142,550.2142857142857,1676.4642857142858,447.0357142857143,787.4642857142857,979.9642857142857,945.0714285714286,597.2857142857143,673.1785714285714,226.60714285714286,967.1785714285714,158.64285714285714,722.1428571428571,287.7857142857143,748.25,361.0,770.8928571428571,493.75,564.6071428571429,136.53571428571428,373.92857142857144,185.92857142857142,323.7857142857143,136.28571428571428,34.17857142857143,29.428571428571427,192.14285714285714,95.35714285714286,109.42857142857143,299.5,341.2857142857143,89.35714285714286,44.607142857142854,4.678571428571429,72.75
272,3446.785714285714,4541.214285714285,2524.6071428571427,818.7142857142857,834.0,2008.0,1007.2142857142857,1501.642857142857,1453.5714285714287,848.9285714285714,522.1428571428571,894.75,449.4642857142857,544.9642857142857,404.42857142857144,1353.0714285714287,868.6428571428571,1403.642857142857,553.5,1757.1785714285713,461.82142857142856,788.4642857142857,950.9642857142857,944.9642857142857,587.9285714285714,672.9642857142857,229.78571428571428,976.5,161.89285714285714,740.1428571428571,289.5357142857143,753.9642857142857,363.82142857142856,761.3214285714286,491.7857142857143,564.6071428571429,137.46428571428572,377.4642857142857,184.96428571428572,335.14285714285717,128.5,34.642857142857146,29.071428571428573,201.03571428571428,98.96428571428571,111.92857142857143,314.25,341.57142857142856,91.10714285714286,43.67857142857143,4.607142857142857,76.57142857142857
273,3392.6428571428573,4470.535714285715,2505.4285714285716,844.9285714285714,843.6428571428571,1895.9285714285713,1013.0357142857143,1474.2857142857142,1443.9285714285713,846.4642857142857,534.4642857142857,889.5714285714286,452.67857142857144,538.6428571428571,424.0357142857143,1350.2142857142858,884.1428571428571,1399.357142857143,549.6785714285714,1803.0,472.9642857142857,800.0,923.5714285714286,939.4642857142857,587.75,680.3571428571429,233.07142857142858,982.8214285714286,176.14285714285714,761.3571428571429,300.14285714285717,748.0357142857143,373.92857142857144,753.6071428571429,486.39285714285717,567.5357142857143,146.35714285714286,382.7142857142857,188.21428571428572,344.07142857142856,124.71428571428571,41.642857142857146,29.857142857142858,208.42857142857142,101.17857142857143,113.75,318.7857142857143,346.25,91.89285714285714,44.17857142857143,4.75,79.46428571428571
274,3292.75,4560.535714285715,2475.4285714285716,878.1428571428571,809.25,1882.9285714285713,1006.4642857142857,1447.5,1466.8214285714287,860.0,558.0714285714286,895.5714285714286,454.57142857142856,531.5357142857143,432.39285714285717,1329.75,896.3571428571429,1389.392857142857,543.2857142857143,1876.392857142857,484.5,818.1071428571429,950.0714285714286,949.1785714285714,587.75,697.75,234.35714285714286,984.3214285714286,176.14285714285714,784.0357142857143,305.75,743.8571428571429,378.7857142857143,760.6785714285714,488.89285714285717,567.5357142857143,151.71428571428572,404.14285714285717,184.96428571428572,358.64285714285717,118.39285714285714,41.892857142857146,29.25,221.14285714285714,98.60714285714286,115.46428571428571,324.89285714285717,349.39285714285717,93.75,44.107142857142854,4.892857142857143,84.25
275,3270.8928571428573,4556.571428571428,2449.464285714286,895.75,864.9642857142857,1884.7142857142858,1012.4642857142857,1418.7857142857142,1449.8214285714287,860.0,570.5714285714286,890.8571428571429,458.89285714285717,535.2857142857143,442.32142857142856,1324.4285714285713,905.0714285714286,1392.75,541.8214285714286,1913.392857142857,492.92857142857144,829.9642857142857,951.0714285714286,959.1071428571429,569.8214285714286,708.6785714285714,237.67857142857142,989.6428571428571,176.14285714285714,819.9285714285714,313.0357142857143,743.0357142857143,374.64285714285717,778.1071428571429,485.7142857142857,567.5357142857143,156.07142857142858,414.2142857142857,186.28571428571428,365.17857142857144,115.28571428571429,42.785714285714285,29.892857142857142,227.53571428571428,101.78571428571429,114.28571428571429,332.4642857142857,353.42857142857144,95.39285714285714,44.285714285714285,5.071428571428571,88.28571428571429
276,3269.6071428571427,4604.75,2434.964285714286,910.5,869.4285714285714,1901.5714285714287,1022.4285714285714,1425.25,1494.107142857143,868.6785714285714,578.3928571428571,892.3571428571429,462.42857142857144,539.5,452.5357142857143,1378.2142857142858,913.6428571428571,1395.642857142857,532.4285714285714,1954.5357142857142,501.7857142857143,841.9285714285714,948.2857142857143,955.0,566.5714285714286,717.6428571428571,240.21428571428572,991.5,205.53571428571428,846.0714285714286,310.89285714285717,742.0,373.92857142857144,755.3571428571429,484.75,564.0714285714286,160.28571428571428,425.75,184.53571428571428,367.75,112.0,43.0,30.142857142857142,233.25,101.67857142857143,111.21428571428571,332.07142857142856,358.5,101.17857142857143,44.0,6.107142857142857,92.75
277,3233.9285714285716,4701.571428571428,2449.3928571428573,940.3571428571429,888.7142857142857,1909.607142857143,1046.6785714285713,1403.5714285714287,1522.25,892.0,593.1071428571429,884.8214285714286,465.60714285714283,567.4642857142857,464.10714285714283,1415.0357142857142,934.5,1409.642857142857,534.4642857142857,2001.892857142857,518.4642857142857,861.8571428571429,966.5,959.6785714285714,576.4285714285714,745.5357142857143,244.96428571428572,1010.4642857142857,194.96428571428572,860.0,315.9642857142857,742.6785714285714,386.14285714285717,761.2142857142857,475.85714285714283,564.0714285714286,170.21428571428572,438.7142857142857,188.39285714285714,381.4642857142857,110.07142857142857,44.17857142857143,30.428571428571427,248.78571428571428,107.28571428571429,112.78571428571429,338.32142857142856,373.7857142857143,105.25,46.07142857142857,6.178571428571429,95.25
278,3274.9285714285716,4705.892857142857,2468.6071428571427,968.3571428571429,902.2142857142857,1955.7857142857142,1062.7857142857142,1387.6785714285713,1551.3214285714287,901.0357142857143,601.2857142857143,871.5,490.14285714285717,571.3214285714286,476.75,1459.5714285714287,955.0714285714286,1399.142857142857,538.8928571428571,2057.25,535.7857142857143,885.1071428571429,981.8571428571429,964.3214285714286,597.6785714285714,807.5,249.46428571428572,1015.1071428571429,196.17857142857142,884.75,316.75,763.6071428571429,396.0357142857143,772.3214285714286,515.5714285714286,590.7857142857143,182.28571428571428,438.57142857142856,190.39285714285714,396.4642857142857,106.0,45.82142857142857,31.071428571428573,271.25,110.71428571428571,115.78571428571429,369.10714285714283,382.85714285714283,107.25,46.785714285714285,6.25,98.14285714285714
279,3283.3928571428573,4713.75,2493.9285714285716,1006.8928571428571,930.3928571428571,1995.2857142857142,1077.7142857142858,1367.2857142857142,1594.392857142857,915.9642857142857,634.2142857142857,893.2142857142857,495.82142857142856,585.6785714285714,478.2142857142857,1471.7857142857142,979.7857142857143,1413.0357142857142,548.1071428571429,2117.3214285714284,557.1428571428571,916.8928571428571,1005.8214285714286,943.2142857142857,599.8214285714286,810.1071428571429,255.82142857142858,1030.857142857143,201.96428571428572,926.0,312.92857142857144,776.4285714285714,402.89285714285717,797.9285714285714,517.75,590.7857142857143,190.25,445.67857142857144,189.57142857142858,408.67857142857144,106.35714285714286,46.607142857142854,31.392857142857142,286.2142857142857,116.53571428571429,114.85714285714286,377.75,389.57142857142856,107.96428571428571,48.32142857142857,6.535714285714286,103.32142857142857
280,3300.535714285714,4731.214285714285,2467.1071428571427,1032.3214285714287,943.6785714285714,2024.0357142857142,1099.142857142857,1366.107142857143,1612.3214285714287,913.0357142857143,650.6071428571429,893.1785714285714,502.5,591.4642857142857,489.82142857142856,1469.4285714285713,999.5714285714286,1428.7142857142858,551.25,2178.785714285714,575.9642857142857,949.8571428571429,951.0714285714286,955.7857142857143,582.0357142857143,812.5714285714286,266.5,1051.642857142857,204.0,950.5357142857143,320.32142857142856,787.6428571428571,420.9642857142857,755.7857142857143,518.0714285714286,622.1785714285714,202.78571428571428,453.07142857142856,197.60714285714286,421.75,103.92857142857143,48.214285714285715,31.214285714285715,307.64285714285717,121.03571428571429,120.03571428571429,396.35714285714283,403.9642857142857,111.46428571428571,48.214285714285715,6.535714285714286,109.67857142857143
281,3302.785714285714,4731.107142857143,2353.964285714286,1053.6785714285713,973.0357142857143,2052.035714285714,1103.2142857142858,1334.4285714285713,1643.2857142857142,943.0714285714286,667.9642857142857,891.6071428571429,511.4642857142857,601.7857142857143,492.85714285714283,1491.357142857143,1030.357142857143,1539.142857142857,545.0714285714286,2233.8214285714284,597.6785714285714,972.8571428571429,951.5357142857143,960.0,582.0357142857143,822.5,273.60714285714283,1070.0714285714287,204.0,978.4642857142857,320.0,805.8928571428571,434.9642857142857,803.9285714285714,536.3571428571429,622.1785714285714,216.46428571428572,475.10714285714283,192.57142857142858,433.5,103.75,51.42857142857143,30.785714285714285,328.2857142857143,127.89285714285714,116.85714285714286,411.07142857142856,408.67857142857144,116.0,48.785714285714285,6.571428571428571,112.78571428571429
282,3273.4285714285716,4751.571428571428,2461.785714285714,1068.607142857143,1011.9642857142857,2097.214285714286,1119.4285714285713,1324.8214285714287,1661.9642857142858,943.0714285714286,686.6428571428571,889.3571428571429,519.4285714285714,609.3928571428571,502.75,1531.892857142857,1042.0357142857142,1481.5357142857142,544.5357142857143,2272.714285714286,612.0357142857143,998.4642857142857,912.2142857142857,949.5357142857143,578.4642857142857,833.8214285714286,277.82142857142856,1072.607142857143,204.0,998.8928571428571,321.67857142857144,816.2857142857143,437.2142857142857,807.6428571428571,537.7857142857143,622.1785714285714,222.21428571428572,492.10714285714283,193.89285714285714,447.64285714285717,101.67857142857143,51.67857142857143,30.714285714285715,345.75,130.42857142857142,117.17857142857143,425.92857142857144,416.10714285714283,122.75,49.714285714285715,6.678571428571429,116.60714285714286
283,3294.6428571428573,4704.357142857143,2454.6785714285716,1084.5357142857142,1008.6071428571429,2146.1071428571427,1131.9642857142858,1320.5,1677.357142857143,968.1785714285714,693.25,892.8214285714286,524.5714285714286,618.75,520.8214285714286,1550.2857142857142,1071.9642857142858,1433.9642857142858,543.3928571428571,2315.5,619.2142857142857,1017.5,906.25,950.6071428571429,563.0357142857143,844.5714285714286,283.0357142857143,1070.0357142857142,231.5,1014.0714285714286,322.39285714285717,819.0357142857143,447.64285714285717,816.4285714285714,543.2142857142857,641.5357142857143,232.85714285714286,501.67857142857144,195.03571428571428,456.67857142857144,101.28571428571429,53.357142857142854,30.321428571428573,357.7857142857143,132.17857142857142,119.71428571428571,433.0,424.0,126.89285714285714,50.0,6.607142857142857,121.78571428571429
284,3299.75,4696.785714285715,2451.6071428571427,1106.9285714285713,1015.4285714285714,2195.5714285714284,1147.892857142857,1302.5357142857142,1699.7857142857142,996.1785714285714,716.6785714285714,903.25,528.6785714285714,625.8928571428571,536.3928571428571,1557.0714285714287,1102.6785714285713,1386.9285714285713,539.2142857142857,2386.464285714286,642.3571428571429,1043.6785714285713,907.6071428571429,965.4642857142857,574.1428571428571,846.1071428571429,285.10714285714283,1077.8214285714287,238.07142857142858,1029.25,319.0357142857143,823.6071428571429,456.9642857142857,814.6428571428571,550.6428571428571,641.5357142857143,242.5,507.0357142857143,199.25,468.9642857142857,99.96428571428571,54.67857142857143,30.785714285714285,370.25,132.5,116.32142857142857,440.89285714285717,433.2142857142857,130.92857142857142,49.32142857142857,6.75,125.92857142857143
285,3289.6071428571427,4653.928571428572,2470.1785714285716,1127.642857142857,1033.2857142857142,2228.464285714286,1183.8214285714287,1269.4642857142858,1727.9642857142858,1025.4642857142858,741.5357142857143,901.8214285714286,541.3928571428571,633.1428571428571,546.1785714285714,1551.8214285714287,1123.5714285714287,1503.2857142857142,536.7857142857143,2451.5,646.1071428571429,1076.0714285714287,917.3928571428571,960.3571428571429,583.7142857142857,866.0357142857143,289.92857142857144,1083.25,239.10714285714286,1043.4285714285713,334.89285714285717,832.2857142857143,466.64285714285717,822.3928571428571,556.5357142857143,653.0357142857143,258.89285714285717,520.4642857142857,200.78571428571428,479.89285714285717,99.82142857142857,56.035714285714285,31.25,384.9642857142857,135.92857142857142,115.39285714285714,461.57142857142856,447.42857142857144,134.67857142857142,49.607142857142854,6.785714285714286,128.96428571428572
286,3292.8571428571427,4678.178571428572,2470.6428571428573,1147.7857142857142,1057.0357142857142,2298.4285714285716,1223.5,1262.0714285714287,1762.9642857142858,1078.25,760.9285714285714,910.0357142857143,551.6071428571429,610.2857142857143,551.8214285714286,1595.9642857142858,1163.0714285714287,1507.857142857143,536.75,2519.5714285714284,670.4642857142857,1085.142857142857,916.4285714285714,978.75,593.1785714285714,886.6071428571429,296.7857142857143,1089.9285714285713,237.21428571428572,1064.392857142857,332.60714285714283,846.0357142857143,477.64285714285717,832.6071428571429,578.7142857142857,653.0357142857143,277.10714285714283,537.4285714285714,201.85714285714286,492.82142857142856,99.71428571428571,57.57142857142857,31.214285714285715,403.07142857142856,141.07142857142858,115.78571428571429,475.92857142857144,458.2857142857143,136.75,49.142857142857146,7.25,132.96428571428572
287,3273.035714285714,4765.607142857143,2477.3571428571427,1180.5357142857142,1085.8214285714287,2401.285714285714,1264.107142857143,1254.0357142857142,1807.2857142857142,1129.25,776.9642857142857,907.9285714285714,562.3214285714286,590.8571428571429,563.0,1535.5714285714287,1207.5714285714287,1515.7857142857142,545.25,2574.035714285714,695.7142857142857,1128.1785714285713,926.25,982.5357142857143,585.8571428571429,906.3571428571429,309.82142857142856,1097.892857142857,260.82142857142856,1077.9285714285713,323.60714285714283,847.6785714285714,485.32142857142856,837.75,618.5714285714286,663.2142857142857,300.7142857142857,553.8214285714286,210.60714285714286,504.32142857142856,97.25,59.035714285714285,30.714285714285715,418.7142857142857,145.39285714285714,119.92857142857143,490.35714285714283,471.67857142857144,140.82142857142858,50.107142857142854,7.642857142857143,139.92857142857142
288,3225.714285714286,4803.392857142857,2493.714285714286,1209.0357142857142,1110.642857142857,2440.5714285714284,1309.9285714285713,1227.25,1838.4642857142858,1108.2857142857142,800.3214285714286,913.6785714285714,572.75,602.0,562.4642857142857,1596.4285714285713,1257.7857142857142,1550.4285714285713,549.3928571428571,2488.214285714286,714.75,1156.0357142857142,927.6428571428571,982.0714285714286,585.8571428571429,917.5357142857143,306.89285714285717,1096.392857142857,260.82142857142856,1087.3214285714287,303.07142857142856,858.75,508.32142857142856,830.7857142857143,604.25,663.2142857142857,315.39285714285717,583.1071428571429,211.67857142857142,526.6071428571429,95.39285714285714,60.892857142857146,31.357142857142858,431.07142857142856,149.28571428571428,124.75,505.9642857142857,485.7142857142857,144.96428571428572,51.142857142857146,7.821428571428571,144.14285714285714
289,3175.6071428571427,4830.178571428572,2492.8928571428573,1227.892857142857,1129.7857142857142,2542.1071428571427,1338.5,1228.6785714285713,1873.107142857143,1108.2857142857142,833.9285714285714,915.25,577.3571428571429,611.8214285714286,575.7142857142857,1615.357142857143,1288.4642857142858,1566.142857142857,553.6071428571429,2426.25,730.1785714285714,1171.25,938.6428571428571,988.0,593.25,930.8928571428571,311.32142857142856,1089.0,260.82142857142856,1093.642857142857,308.64285714285717,867.1785714285714,516.3214285714286,833.6785714285714,594.3571428571429,663.2142857142857,328.89285714285717,590.6071428571429,215.25,547.6785714285714,94.92857142857143,62.392857142857146,30.714285714285715,447.2142857142857,156.5,125.96428571428571,520.4642857142857,498.60714285714283,148.60714285714286,50.535714285714285,8.035714285714286,148.35714285714286
290,3182.035714285714,4545.928571428572,2493.6071428571427,1243.0714285714287,1160.8214285714287,2600.535714285714,1373.5357142857142,1213.25,1885.392857142857,1230.75,867.3571428571429,917.5,580.4285714285714,630.2142857142857,596.1428571428571,1701.857142857143,1326.392857142857,1564.0714285714287,556.6428571428571,2662.6428571428573,749.1071428571429,1196.3214285714287,945.8928571428571,989.4642857142857,591.75,940.3571428571429,311.82142857142856,1077.3214285714287,285.60714285714283,1113.142857142857,315.25,863.5,528.8214285714286,829.75,608.4285714285714,678.8928571428571,343.5357142857143,606.6071428571429,218.64285714285714,557.1785714285714,95.10714285714286,64.07142857142857,30.571428571428573,462.89285714285717,157.67857142857142,126.03571428571429,534.5357142857143,511.9642857142857,153.39285714285714,50.607142857142854,8.178571428571429,155.96428571428572
291,3205.464285714286,4191.071428571428,2534.3928571428573,1259.0357142857142,1186.642857142857,2678.5,1421.0357142857142,1222.0357142857142,1900.0357142857142,1272.75,893.25,919.4285714285714,584.0714285714286,646.1071428571429,624.8214285714286,1729.3214285714287,1358.5,1580.6785714285713,565.4285714285714,2767.8928571428573,768.8928571428571,1218.1785714285713,882.2857142857143,998.0,589.8571428571429,957.6071428571429,314.25,1088.4285714285713,296.25,1128.5357142857142,328.07142857142856,861.5714285714286,542.8928571428571,837.8571428571429,617.8928571428571,678.8928571428571,360.92857142857144,622.4642857142857,219.10714285714286,567.4642857142857,94.42857142857143,65.64285714285714,30.107142857142858,478.32142857142856,164.46428571428572,127.28571428571429,545.2857142857143,540.0,159.60714285714286,50.857142857142854,8.535714285714286,161.07142857142858
292,3225.5,4257.5,2516.964285714286,1307.642857142857,1205.4642857142858,2767.5714285714284,1473.2857142857142,1216.857142857143,1931.8214285714287,1307.607142857143,922.2142857142857,935.0714285714286,592.7857142857143,665.2857142857143,630.5,1755.4285714285713,1394.9642857142858,1568.6785714285713,569.25,2856.035714285714,792.1428571428571,1231.8214285714287,881.1071428571429,1018.6071428571429,616.5357142857143,981.3928571428571,315.10714285714283,1096.2142857142858,305.57142857142856,1145.892857142857,331.35714285714283,866.6785714285714,544.8928571428571,844.0357142857143,626.7857142857143,686.7857142857143,383.14285714285717,629.4285714285714,222.5,582.7142857142857,95.32142857142857,68.21428571428571,30.571428571428573,492.85714285714283,176.64285714285714,126.60714285714286,550.3571428571429,541.75,164.89285714285714,51.714285714285715,9.214285714285714,167.10714285714286
293,3217.285714285714,4327.892857142857,2623.535714285714,1331.6785714285713,1248.6785714285713,2863.464285714286,1524.5,1231.75,1957.25,1347.8214285714287,950.7857142857143,950.4285714285714,604.1785714285714,680.5,650.7857142857143,1798.6785714285713,1464.642857142857,1586.142857142857,577.8214285714286,2897.25,821.6071428571429,1255.0,884.9285714285714,1030.642857142857,623.5,1005.0357142857143,319.2857142857143,1115.6785714285713,317.89285714285717,1158.2142857142858,308.85714285714283,876.9285714285714,559.1428571428571,848.1785714285714,634.6785714285714,686.7857142857143,398.32142857142856,643.9285714285714,226.82142857142858,603.8214285714286,92.10714285714286,69.64285714285714,30.321428571428573,514.2142857142857,188.67857142857142,127.89285714285714,568.5714285714286,562.5,168.75,51.107142857142854,9.714285714285714,171.92857142857142
294,3315.1785714285716,4393.571428571428,2652.4285714285716,1357.7142857142858,1299.142857142857,2941.8571428571427,1573.357142857143,1258.75,1834.892857142857,1383.75,975.3571428571429,958.9642857142857,610.9642857142857,696.9642857142857,671.5714285714286,1859.25,1510.9285714285713,1579.857142857143,583.2857142857143,2969.1785714285716,844.5,1274.0714285714287,880.25,1080.642857142857,623.25,1024.357142857143,319.4642857142857,1119.142857142857,338.0357142857143,1177.8214285714287,324.57142857142856,886.75,568.3214285714286,863.8928571428571,637.2857142857143,701.3571428571429,417.17857142857144,662.6428571428571,229.96428571428572,620.2142857142857,92.53571428571429,72.39285714285714,30.714285714285715,533.5357142857143,212.03571428571428,128.64285714285714,594.5714285714286,579.1071428571429,173.10714285714286,51.642857142857146,10.535714285714286,183.03571428571428
295,3377.6071428571427,4451.178571428572,2711.3571428571427,1395.4285714285713,1335.357142857143,3074.714285714286,1635.607142857143,1276.142857142857,1864.357142857143,1472.8214285714287,1024.5357142857142,963.0,620.2857142857143,712.3571428571429,694.2142857142857,1899.857142857143,1568.0357142857142,1622.7857142857142,589.8214285714286,3032.4285714285716,888.9285714285714,1302.25,859.5714285714286,1131.607142857143,623.25,1051.5714285714287,322.64285714285717,1149.107142857143,338.0357142857143,1198.9285714285713,318.14285714285717,913.2142857142857,587.75,877.25,657.5357142857143,701.3571428571429,441.0,691.0,234.07142857142858,639.8571428571429,92.82142857142857,75.60714285714286,31.321428571428573,544.1071428571429,224.96428571428572,131.82142857142858,607.4285714285714,595.8928571428571,181.57142857142858,53.25,11.178571428571429,190.71428571428572
296,3418.6071428571427,4544.392857142857,2729.25,1422.7857142857142,1362.0714285714287,3162.5,1689.5,1294.2142857142858,1882.8214285714287,1472.8214285714287,1047.642857142857,972.3928571428571,631.5,747.3571428571429,711.5357142857143,1949.7142857142858,1612.75,1646.0357142857142,602.7142857142857,3087.1071428571427,928.9285714285714,1323.857142857143,885.3928571428571,1144.0714285714287,625.0,1087.5357142857142,327.07142857142856,1186.642857142857,338.0357142857143,1223.8214285714287,322.85714285714283,929.3214285714286,606.25,888.3214285714286,651.0357142857143,701.3571428571429,464.9642857142857,700.6785714285714,234.21428571428572,657.0714285714286,91.46428571428571,77.0,32.607142857142854,563.3214285714286,230.67857142857142,132.17857142857142,630.7857142857143,614.0357142857143,196.14285714285714,54.17857142857143,12.178571428571429,193.14285714285714
297,3419.535714285714,4566.178571428572,2822.3928571428573,1435.5357142857142,1388.1785714285713,3270.3571428571427,1729.607142857143,1307.142857142857,1910.5,1570.25,1078.9285714285713,988.6428571428571,640.8214285714286,766.2142857142857,739.4642857142857,2004.7857142857142,1652.107142857143,1654.857142857143,605.8571428571429,3132.535714285714,993.2142857142857,1347.642857142857,894.5,1154.9642857142858,624.5357142857143,1104.5357142857142,331.4642857142857,1150.1785714285713,391.14285714285717,1237.1785714285713,315.75,942.9285714285714,606.6785714285714,881.3571428571429,668.3571428571429,715.9642857142857,485.75,704.7857142857143,239.67857142857142,672.9642857142857,92.21428571428571,78.17857142857143,34.07142857142857,574.5714285714286,235.71428571428572,134.96428571428572,642.9642857142857,623.7857142857143,204.57142857142858,55.285714285714285,12.392857142857142,204.39285714285714
298,3456.1785714285716,4681.535714285715,2858.714285714286,1464.1785714285713,1451.142857142857,3364.5714285714284,1779.75,1323.7857142857142,1955.2142857142858,1625.857142857143,1133.5714285714287,996.1785714285714,646.1071428571429,783.5,766.1785714285714,2041.5357142857142,1696.357142857143,1712.6785714285713,622.5,3241.6071428571427,1025.2857142857142,1396.0357142857142,890.8928571428571,1174.392857142857,638.4285714285714,1135.0357142857142,337.2142857142857,1149.642857142857,403.85714285714283,1253.2857142857142,309.2857142857143,956.6071428571429,618.3214285714286,890.1428571428571,677.8214285714286,715.9642857142857,500.42857142857144,711.4642857142857,250.5,682.7857142857143,90.42857142857143,82.07142857142857,34.785714285714285,593.6428571428571,246.03571428571428,132.78571428571428,669.0357142857143,641.0714285714286,214.07142857142858,57.357142857142854,13.357142857142858,213.75
